"pointid","xcoord","ycoord"
7826,1783558.8323,495635.294022663
7827,1786000.4884,495983.697322666
7828,1785719.6054,493575.870822665
7829,1785928.6101,493452.732822666
7830,1788643.9919,493056.231822663
7831,1786056.6946,493084.876522658
7832,1789575.4307,491446.60062266
7833,1791412.4049,490451.837122665
7834,1786724.8545,491643.835722666
7835,1790783.2487,492151.691722662
7836,1786727.9271,494464.188522663
7837,1787981.0768,495366.445622662
7838,1787944.9689,493898.394022663
7839,1791401.2949,493955.425222657
7840,1792226.0036,492518.627822665
7841,1791845.762,493333.811422666
7842,1791625.3967,493472.756922667
7843,1793852.6816,491257.415822664
7844,1790808.3638,492617.74202266
7845,1792022.3969,491940.731322664
7846,1792166.8154,489672.285222662
7847,1792597.5683,490307.423022663
7848,1791769.595,494005.502722662
7849,1792675.3989,493749.817622663
7850,1792998.2639,493558.035822666
7851,1792912.109,493561.997522665
7852,1793120.4032,493046.784022666
7853,1793410.6305,492647.624922667
7854,1795067.7449,492111.410422665
7855,1793167.0201,493633.462422667
7856,1795100.8792,494891.238022666
7857,1793502.7064,493825.994522661
7858,1795149.7991,493582.069922664
7859,1793496.4996,493627.313322662
7860,1793420.3828,495111.732322666
7861,1793537.9083,495388.497622661
7862,1793396.1584,495511.244422663
7863,1793373.8113,495913.807322663
7864,1795132.8676,495711.284522663
7865,1794406.3847,496515.626922664
7866,1781066.0521,494257.228422662
7867,1780821.9636,494443.342522662
7868,1781690.3336,493945.084122664
7869,1784461.4819,492898.648222667
7870,1784968.7894,492691.226122666
7871,1784576.5341,493174.841422659
7872,1786000.6191,489152.875622662
7873,1787691.8013,489958.153822661
7874,1788738.7381,489424.433422665
7875,1786949.4841,490729.919422669
7876,1784802.3008,491714.095022666
7877,1782786.6636,490847.67612267
7878,1782357.0692,491483.187822664
7879,1779453.3024,490649.096422664
7880,1778852.2756,492566.255022661
7881,1777983.3509,489830.689522661
7882,1773868.2715,490115.259822669
7883,1773865.8769,490113.28532266
7884,1773641.1297,490023.611022667
7885,1774917.5922,484661.252422665
7886,1777622.098,484026.379022658
7887,1779222.1255,482989.408422663
7888,1786946.9908,482601.463722666
7889,1789530.5211,483390.056922666
7890,1786875.4451,484731.537022662
7891,1789430.4953,485610.909322666
7892,1791148.7335,485654.263922663
7893,1788669.6777,485018.543822665
7894,1790881.8627,486718.992722666
7895,1783653.4256,484012.428922663
7896,1785694.5182,485568.640722665
7897,1790846.921,487910.440122662
7898,1789728.3976,488632.964022669
7899,1778436.1324,487964.109022663
7900,1778697.2632,488030.998822664
7901,1772953.8894,484451.405022665
7902,1770940.9273,486606.787222666
7903,1770951.2442,486620.521622659
7904,1772723.322,483986.595722661
7905,1771969.4826,483860.89502267
7906,1770742.9728,486020.517822666
7907,1762806.9224,497976.949022663
7908,1779854.457,481208.02352267
7909,1730266.1788,503945.204022665
7910,1730621.9958,501886.744622666
7911,1778677.5874,480658.184722666
7912,1731302.9457,504998.055022669
7913,1806341.2004,486775.736222667
7914,1738153.0565,506702.919122659
7915,1740384.7287,509675.715722664
7916,1740416.5694,509706.467322666
7917,1740612.9883,509797.613022667
7918,1758220.1284,496040.815422662
7919,1758286.3913,495953.290422663
7920,1758091.3113,496171.801222662
7921,1802384.9285,485870.631822661
7922,1802457.6279,487675.866722666
7923,1776294.2291,503312.480522663
7924,1777911.1286,500985.741222664
7925,1777967.1235,500929.740522666
7926,1767693.077,490570.139622666
7927,1803586.0516,487321.839122664
7928,1781792.496,499899.621322666
7929,1782330.3136,498181.594922665
7930,1799468.1139,484890.460722663
7931,1801673.927,486223.558422662
7932,1804490.1274,489678.976122662
7933,1802568.6697,488737.587922663
7934,1805510.2163,491278.641922662
7935,1805466.4681,500340.437222665
7936,1805246.5436,500586.888622658
7937,1805223.2954,500631.502822663
7938,1755857.308,506116.411522661
7939,1780327.5971,501160.092622665
7940,1780660.0965,500716.166522665
7941,1780756.0714,500714.469622668
7942,1804685.9504,499714.896022662
7943,1804363.7886,499487.629922663
7944,1804694.1784,499735.222122666
7945,1804819.1211,499798.374722667
7946,1805548.1663,499998.816022661
7947,1799079.127,490541.740022665
7948,1802481.1218,487699.61392267
7949,1802215.1278,488119.607722668
7950,1801823.1239,488427.618322661
7951,1805141.1225,500719.741222666
7952,1802481.1297,503519.733622666
7953,1778905.1285,492571.737122668
7954,1743442.9585,498298.117322667
7955,1743548.1244,498178.742222667
7956,1793402.1243,493726.743722657
7957,1780865.0048,501028.729622659
7958,1780837.1221,500775.73652266
7959,1735747.0156,447799.144922667
7960,1734692.3894,447728.940222664
7961,1737969.1229,446581.60522266
7962,1738147.0329,447275.323622664
7963,1738011.122,446441.618022665
7964,1738361.1201,445769.611122664
7965,1740951.127,443277.611522665
7966,1739831.1265,443655.607622664
7967,1745141.82,442710.942222667
7968,1743149.6474,443281.845622664
7969,1743145.8063,443277.981222667
7970,1746604.9775,442681.571722662
7971,1747009.5129,442670.943522665
7972,1747617.8866,442566.066422664
7973,1747939.4679,442487.260322662
7974,1749037.9231,442486.835322663
7975,1753155.3905,441007.325222663
7976,1751233.7564,442438.620222667
7977,1751230.0442,442429.614222666
7978,1750831.7521,442540.646422667
7979,1753209.6124,440036.618722666
7980,1754091.168,439069.364922662
7981,1754532.3537,438445.236322665
7982,1755105.7574,437945.247322665
7983,1755755.485,437935.289622665
7984,1755529.7334,437987.365622664
7985,1757050.3362,437288.926322664
7986,1756039.0936,437843.584522666
7987,1756034.7752,437841.704222667
7988,1739285.12,452993.616822666
7989,1738032.1263,452482.616922663
7990,1739831.1259,453301.614922667
7991,1739509.1266,453119.614822659
7992,1742855.1233,453791.615922657
7993,1746719.1259,455765.608322663
7994,1747120.45,453199.065222666
7995,1747355.6353,455315.98872267
7996,1747120.5111,453198.137522665
7997,1748938.1922,451471.419022667
7998,1750465.3551,451402.594622663
7999,1749937.4469,451479.14322266
8000,1749931.4071,451465.862022664
8001,1750496.0878,451322.744822664
8002,1751497.7202,450511.141222659
8003,1751281.8981,450599.584522666
8004,1752060.1562,450303.040122668
8005,1752110.3207,450274.829522664
8006,1754497.9575,449922.483222658
8007,1754541.7783,449737.828922666
8008,1755280.0535,449285.179022664
8009,1757559.3548,447996.758522657
8010,1757649.3991,447917.013622665
8011,1759064.5541,447552.406922668
8012,1759058.2077,447453.751822662
8013,1758935.8902,446695.931222666
8014,1758797.7279,445754.414622661
8015,1759714.4233,444860.677022669
8016,1759823.1185,444691.614622665
8017,1760642.2764,444032.498822669
8018,1759975.9486,444417.185022661
8019,1759973.2314,444417.037222664
8020,1761419.9728,443449.336522669
8021,1761806.5019,442989.043922663
8022,1761927.9895,441439.486522666
8023,1762104.701,442311.953322664
8024,1761995.5291,442789.485222665
8025,1747773.6205,456528.928722667
8026,1749463.1239,458635.617922669
8027,1748973.1245,457907.605722663
8028,1753901.1244,460735.610022662
8029,1757653.1239,458117.614122664
8030,1757065.1119,458341.617222666
8031,1758213.1258,457879.606222665
8032,1756127.1251,458929.615122663
8033,1758787.1263,457417.610622663
8034,1759413.5163,457163.425522667
8035,1759273.8883,457153.273422662
8036,1759620.2567,456352.978022664
8037,1754293.1303,463129.610422664
8038,1753089.1204,469177.609522668
8039,1759984.9846,466379.512022666
8040,1759901.0968,466373.923622664
8041,1754657.129,468864.600622662
8042,1756523.9773,467127.086322665
8043,1759901.3906,466368.814622665
8044,1761118.7298,466004.611422659
8045,1761928.0631,465961.927322667
8046,1761568.146,465944.650322666
8047,1761236.5868,465996.766522665
8048,1761565.4824,465943.364022668
8049,1762143.9171,465884.825822663
8050,1762689.6183,465277.970822661
8051,1762146.5731,465884.571822663
8052,1762773.8693,464981.477322664
8053,1763256.2287,464716.034822661
8054,1763330.9755,464462.103822665
8055,1763365.603,464538.142322665
8056,1763292.8163,463928.086422664
8057,1764676.1517,461094.348622665
8058,1766616.0307,457801.450922663
8059,1767608.7978,457815.354422663
8060,1766713.0517,457793.446822661
8061,1767902.3376,457852.807822662
8062,1767815.0814,457861.997722664
8063,1767656.0212,457823.395922665
8064,1767808.3979,457859.836922662
8065,1770103.5767,456862.422822665
8066,1768622.4771,457213.740522662
8067,1768395.1126,457351.625122665
8068,1768615.9248,457209.472322668
8069,1757345.1188,472467.619022665
8070,1762258.222,473347.570922668
8071,1761255.5691,474256.173522662
8072,1758322.1793,473742.003022664
8073,1757863.1249,473517.605622663
8074,1762989.7224,472600.450622661
8075,1762896.4616,472846.306922663
8076,1763466.1934,472245.681922661
8077,1762990.8573,472596.762722662
8078,1766417.8305,471075.460322662
8079,1770724.1779,469840.727722664
8080,1767144.2048,470774.35252266
8081,1772481.7122,467661.59772266
8082,1760803.1208,477423.606222666
8083,1758031.1282,474819.620422663
8084,1758008.1395,474712.353722662
8085,1761727.1264,478641.61652266
8086,1762301.12,479565.613622661
8087,1761939.8351,479039.994422668
8088,1762889.1216,480615.61912266
8089,1771919.1259,478137.610422667
8090,1771023.1254,478711.608722663
8091,1769035.1273,479747.607022666
8092,1772311.1217,478025.613422666
8093,1775217.2502,477110.556822661
8094,1774324.7149,477884.142222661
8095,1778711.0574,475747.052322666
8096,1778752.784,475688.128122667
8097,1779634.3474,475282.709922668
8098,1780242.3256,474762.864522662
8099,1780699.3696,473951.267322665
8100,1784601.222,473694.517322666
8101,1784689.056,473385.754722664
8102,1787541.1246,472725.462422665
8103,1785255.046,472917.705322664
8104,1787958.4086,472628.936622661
8105,1788060.2596,472612.787922665
8106,1788085.6619,472479.17522266
8107,1788285.4696,472238.184922663
8108,1788307.6394,471938.103222661
8109,1788293.9158,471998.091822661
8110,1788408.2461,471882.224322663
8111,1788948.9575,470772.22742266
8112,1789013.2903,470547.553922669
8113,1789074.463,469851.287422668
8114,1789251.7983,469426.251322665
8115,1789634.1703,468782.453222661
8116,1790429.4498,468230.517122662
8117,1793045.0109,469318.396422666
8118,1791047.1437,468319.270022665
8119,1793479.4092,469530.924422664
8120,1795056.1963,469841.745822667
8121,1794768.2162,469802.148222665
8122,1795517.6572,470026.248722666
8123,1797480.1097,469825.503822666
8124,1796270.6574,470359.000322666
8125,1798323.6978,469468.710922662
8126,1798792.7172,468660.562422667
8127,1798996.2502,468425.656622661
8128,1778090.3364,478913.138122662
8129,1774253.936,477991.710022664
8130,1780279.7269,478869.672422665
8131,1780078.561,478606.032722665
8132,1780508.3114,478566.426522666
8133,1780829.5562,479041.226922661
8134,1784594.4099,478716.765522662
8135,1784700.5986,478704.247322665
8136,1786747.8424,478833.510422665
8137,1788632.0769,478783.360922667
8138,1790390.9696,477960.092222664
8139,1793288.8382,478176.019322661
8140,1793675.757,478246.134522662
8141,1794263.2789,478320.054822661
8142,1797012.0387,479582.860122663
8143,1795902.3736,479239.570822657
8144,1798139.2027,480143.223722666
8145,1802161.9687,482160.213622662
8146,1800730.9325,481832.919422668
8147,1802404.7567,482510.329022664
8148,1804973.215,483310.20172267
8149,1803502.4691,483176.968422665
8150,1805952.959,483889.848622664
8151,1807600.1347,485103.104022663
8152,1752552.4735,477494.565522664
8153,1752662.8498,477393.098122665
8154,1752376.3878,480941.55792267
8155,1751645.2147,480922.804322659
8156,1746175.8811,482930.366022662
8157,1742407.1276,457613.607522665
8158,1741735.1157,457375.615622663
8159,1741133.127,456773.620322661
8160,1739873.1235,455555.618822658
8161,1740121.9661,454787.632822661
8162,1743581.896,458419.147422662
8163,1743409.3299,457950.457322661
8164,1743373.1265,457851.607822663
8165,1743907.7407,460707.250222664
8166,1737516.9464,463659.969022658
8167,1737236.6612,463703.187222664
8168,1736109.2086,464641.484422658
8169,1735325.7728,466650.793422663
8170,1734556.387,468350.697222661
8171,1733731.8899,468990.762622666
8172,1732423.1445,468938.457822666
8173,1732246.5357,469039.085022665
8174,1732324.367,469001.178122662
8175,1730426.6553,469866.587622668
8176,1730272.1454,470029.430522659
8177,1730055.3909,470018.400222658
8178,1727180.6158,470460.871222669
8179,1726350.9377,470855.503722664
8180,1723617.845,471649.452522662
8181,1725579.9426,471042.532922659
8182,1725713.7892,470961.782922663
8183,1738587.6194,454910.109822665
8184,1739321.5936,454633.40022266
8185,1739571.6301,454306.660522664
8186,1735673.6783,457565.797522671
8187,1735116.1254,459766.792222667
8188,1734155.2285,460920.368822661
8189,1733810.5186,461548.094422658
8190,1733597.3114,462047.253822664
8191,1733198.355,462476.573322671
8192,1731471.4435,463408.632322663
8193,1731222.3803,463169.901822658
8194,1728813.8118,463930.550222661
8195,1728907.1448,463998.398122664
8196,1728405.6075,463969.158422663
8197,1728363.9452,464017.740622664
8198,1727650.3464,464692.719422672
8199,1728099.4952,464187.869822666
8200,1728365.8586,464021.075522665
8201,1727019.8504,465365.014122665
8202,1726901.479,466591.420722662
8203,1725286.8641,467025.570822667
8204,1721669.1946,467131.275122673
8205,1723032.8486,467180.079322666
8206,1718665.8311,468990.571822662
8207,1735770.0865,455129.162522666
8208,1737727.4377,453163.228522663
8209,1731272.3421,459260.447622668
8210,1730501.3701,460300.939222662
8211,1729508.4959,461552.444922664
8212,1727663.6476,462411.160222662
8213,1724764.3102,463572.845722658
8214,1724426.0025,463645.269022664
8215,1724055.8213,463067.302522666
8216,1723792.6288,462927.826522663
8217,1722287.0718,463732.618922667
8218,1720924.9186,464186.109022666
8219,1721199.5725,464001.837522659
8220,1721405.7102,464072.960622663
8221,1721218.531,464010.891822659
8222,1720018.0106,464374.439422664
8223,1719993.1294,464403.60972266
8224,1718314.9595,464916.882722661
8225,1719692.9997,464411.274022663
8226,1717450.3202,469187.809422661
8227,1718162.2716,465891.384122664
8228,1731979.6358,453925.573522666
8229,1736778.5519,451982.371222663
8230,1737269.124,451411.611822668
8231,1731095.6799,454402.854922662
8232,1730736.9255,454825.285322665
8233,1730121.1136,455057.104722665
8234,1728678.3417,455823.37562266
8235,1727616.0559,456103.71882266
8236,1726720.8063,456491.807222666
8237,1726429.6204,456642.896122662
8238,1726184.7445,456268.491122668
8239,1725212.8344,456828.721722669
8240,1724826.7256,457491.946122661
8241,1724054.0436,458072.465822661
8242,1723549.1033,458701.558422663
8243,1721538.3418,458871.737722664
8244,1720469.2495,458195.490622666
8245,1719452.9798,458318.024122669
8246,1719209.3292,458099.635822668
8247,1718342.5865,458186.491722667
8248,1716045.7433,457822.847422667
8249,1760047.4011,455237.018522664
8250,1759916.2078,454784.675522666
8251,1759793.1463,454457.654822664
8252,1761177.8543,452993.124422664
8253,1761437.9163,452798.922522665
8254,1762036.8322,451999.810422666
8255,1762248.7727,451582.020222663
8256,1763656.7485,450729.635822666
8257,1763540.4748,450695.791122664
8258,1763827.1245,450739.608022668
8259,1763918.1204,450732.614222665
8260,1764001.3522,450572.679522663
8261,1763964.7047,450690.642022663
8262,1763959.1005,450691.246522659
8263,1764701.5133,449412.497322665
8264,1764633.9168,449484.125322672
8265,1764490.8212,449628.237022663
8266,1764631.3303,449484.020222669
8267,1765432.6566,448621.847022662
8268,1765828.0211,448260.755022663
8269,1765694.8419,448499.051922662
8270,1766313.0794,445936.963722666
8271,1761379.1208,456425.035222666
8272,1761684.713,456708.712522664
8273,1761563.7501,456684.330522664
8274,1761549.7399,456655.815222665
8275,1762841.9857,456551.881922662
8276,1762370.3725,456514.937822661
8277,1761910.6013,456575.203722661
8278,1763660.8976,456385.184222666
8279,1763080.1572,456421.099122668
8280,1762112.5539,456641.305622665
8281,1762031.6859,456633.76912266
8282,1762028.2823,456630.442022661
8283,1764752.7409,455677.701222661
8284,1765885.4269,455630.938322664
8285,1766614.6337,455530.93292266
8286,1767221.0618,455532.242322663
8287,1767742.1975,455387.175222661
8288,1768212.2982,455028.670922671
8289,1768448.2734,454581.914122668
8290,1768851.3783,454191.917322657
8291,1769006.8122,454166.58772266
